,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
333,wales,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
334,simpsons,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
335,u.k,2,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
336,peace peace,2,2,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.0027809879419128623,b
337,nathan trent,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
338,justin timberlake,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
339,aussies,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
340,malta,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
341,bohemian rhapsody,2,2,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.0027809879419128623,b
342,ruslana,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
343,lucie jones,2,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
344,azerbaijan,2,1,1,0,1,0,0,0,2,-0.16875947968467153,0.5,0.0,0.5,0.0,0.0,0.0,0.8937380341809313,g
345,prince,2,1,5,0,0,2,1,0,8,0.21088434210210882,0.625,0.0,0.0,0.25,0.125,0.0,0.9951175008910927,g
346,chucklevision,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
347,lee lin,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
348,kyiv,2,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
349,celebrate diversity,2,2,1,0,0,0,1,0,2,-0.16875947968467153,0.5,0.0,0.0,0.0,0.5,0.0,0.8624842002748677,g
350,italy,2,1,0,0,1,0,1,0,2,-0.16875947968467153,0.0,0.0,0.5,0.0,0.5,0.0,0.007805361698646176,b
351,britain,2,1,1,0,2,0,0,0,3,-0.10548550938687482,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5442126526224854,a
352,holy father,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
353,graham norton,2,2,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.0027809879419128623,b
354,phil,2,1,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
355,iconic,2,1,0,0,0,2,1,0,3,-0.10548550938687482,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.852071513651675,g
356,diane,2,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
357,eveyone,2,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
358,jd,2,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
359,greece,2,1,1,0,2,0,0,0,3,-0.10548550938687482,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5442126526224854,a
360,swedens,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
361,wrestlemania,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
362,snl,2,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
363,africa,2,1,3,0,0,0,0,0,3,-0.10548550938687482,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
364,north america,2,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
365,south america,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
366,antarctica,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
367,aussie,2,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
368,helena,2,1,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
369,ukranian,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
370,gigi hadid,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
371,anna wintour,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
372,brad pitt,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
373,florida,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
374,hard border,2,2,0,0,0,1,1,0,2,-0.16875947968467153,0.0,0.0,0.0,0.5,0.5,0.0,0.3079933669142227,b
375,euros,2,1,3,0,0,0,0,0,3,-0.10548550938687482,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
376,europe daniel,2,2,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.0027809879419128623,b
377,armenia,2,1,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
378,belgium,2,1,0,0,1,0,1,0,2,-0.16875947968467153,0.0,0.0,0.5,0.0,0.5,0.0,0.007805361698646176,b
379,george soros,2,2,8,0,0,0,0,0,8,0.21088434210210882,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
380,mexico,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
381,france,2,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
382,david guetta,2,2,1,2,0,0,0,0,3,-0.10548550938687482,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.2071637739179057,b
383,evanescence,2,1,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
384,ryan gosling,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
385,la la land,2,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
386,lisbon,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
387,carl,2,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
388,le pen,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
389,bowie,2,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
390,bbc,2,1,0,0,0,2,0,0,2,-0.16875947968467153,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
391,adele,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
392,barack obama,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
393,united kingdom,2,2,4,0,0,0,1,0,5,0.021062431208718646,0.8,0.0,0.0,0.0,0.2,0.0,0.9999831179570425,g
394,queens,2,1,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
395,alexander rybak,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
396,general office,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
397,gauteng,2,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
398,céline dion,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
399,slovenia,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
400,club world,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
401,gareth bale,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
402,limerick,2,1,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
403,chester,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
404,sbs,2,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
405,albert einstein,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
406,london,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
407,islam,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
408,village of the damned,2,4,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9565202455261986,g
409,kiev,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
410,roger pontare,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
411,mike dean liberty university stoke ohio high school,2,8,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.1312222142070868,b
412,mike dean liberty university stoke greyson,2,6,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.10249248958275087,b
413,mike dean liberty university stoke,2,5,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.6327240648279397,a
414,joe jonas,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
415,sophie turner,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
416,mike dean liberty university stoke coronation,2,6,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.10249248958275087,b
417,baywatch,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
418,donna d’erri,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
419,sam,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
420,islamic,2,1,1,0,0,1,0,0,2,-0.16875947968467153,0.5,0.0,0.0,0.5,0.0,0.0,0.9971567157806419,g
421,rotherham,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
422,bradford,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
423,buzina,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
424,odessa,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
425,the moto,2,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
426,manel navarro,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
427,british isles,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
428,liam,2,1,10,0,11,19,1,0,41,2.298925361929401,0.24390243902439024,0.0,0.2682926829268293,0.4634146341463415,0.024390243902439025,0.0,0.9623091936390104,g
429,niall,2,1,22,0,27,14,0,0,63,3.690952708480929,0.3492063492063492,0.0,0.42857142857142855,0.2222222222222222,0.0,0.0,0.9138868418912295,g
430,san diego,2,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
431,miley,2,1,8,0,14,0,2,0,24,1.2232678668668566,0.3333333333333333,0.0,0.5833333333333334,0.0,0.08333333333333333,0.0,0.5336767827740801,a
432,camila,2,1,3,0,51,1,0,0,55,3.1847609460985553,0.05454545454545454,0.0,0.9272727272727272,0.01818181818181818,0.0,0.0,0.07580378077214435,b
433,instagram,2,1,26,0,0,0,1,0,27,1.4130897777602467,0.9629629629629629,0.0,0.0,0.0,0.037037037037037035,0.0,0.997293077721217,g
434,snapchat,2,1,9,0,0,0,3,0,12,0.46398022329329575,0.75,0.0,0.0,0.0,0.25,0.0,0.986806596150303,g
435,niall cantando,2,2,1,9,0,0,0,0,10,0.33743228269770226,0.1,0.9,0.0,0.0,0.0,0.0,0.00670447166220811,b
436,on the loose,2,3,8,0,0,1,0,0,9,0.27415831239990557,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.9813728946481223,g
437,chipmunk,2,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
438,slow hands,2,2,7,0,0,1,0,0,8,0.21088434210210882,0.875,0.0,0.0,0.125,0.0,0.0,0.9999986939355873,g
439,halsey,2,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
440,niall horan,2,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
441,liam payne,2,2,3,0,0,1,0,0,4,-0.042211539089078084,0.75,0.0,0.0,0.25,0.0,0.0,0.9999977452827065,g
442,horan,2,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
443,payne,2,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
444,lion cubs,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
445,avril lavigne,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
446,avril,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
447,stubhub center,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
448,violet,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
449,carson,2,1,3,0,0,0,0,0,3,-0.10548550938687482,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
450,kiis,2,1,0,0,0,9,0,0,9,0.27415831239990557,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
451,wango tango,2,2,5,0,0,1,0,0,6,0.08433640150651538,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.9999985227671151,g
452,the village,2,2,0,2,0,0,0,0,2,-0.16875947968467153,0.0,1.0,0.0,0.0,0.0,0.0,0.002080584845306822,b
453,zedd,2,1,3,0,0,2,1,0,6,0.08433640150651538,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.9910718736696226,g
454,oakley,2,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
455,the oaklettes,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
456,asha,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
457,amanda,2,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
458,alessia,2,1,2,0,2,0,0,0,4,-0.042211539089078084,0.5,0.0,0.5,0.0,0.0,0.0,0.8937380341809313,g
459,jolene,2,1,5,0,0,1,0,0,6,0.08433640150651538,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.9999892999658528,g
460,violet performant brand,2,3,0,1,0,0,0,0,1,-0.23203344998246828,0.0,1.0,0.0,0.0,0.0,0.0,0.0035341814793680235,b
461,maroon 5,2,2,4,0,0,3,0,0,7,0.1476103718043121,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,0.9999890133365618,g
462,malibu,2,1,3,0,0,0,0,0,3,-0.10548550938687482,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
463,adam levine,2,2,1,0,0,2,0,0,3,-0.10548550938687482,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.991483110540765,g
464,goodness,2,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
465,aaron,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
466,adams,2,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
467,beautiful prince,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
468,niallhoran,2,1,0,0,0,0,2,0,2,-0.16875947968467153,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
469,josh,2,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
470,adam,2,1,1,0,0,1,1,0,3,-0.10548550938687482,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.9243449616105766,g
471,smiley face,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
472,noah,2,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
473,migos,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
474,camila cabello,2,2,2,0,0,1,0,0,3,-0.10548550938687482,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.9999957379576783,g
475,mgk,2,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
476,louis,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
477,harry,2,1,1,0,0,1,0,0,2,-0.16875947968467153,0.5,0.0,0.0,0.5,0.0,0.0,0.9971567157806419,g
478,niall performando,2,2,0,3,0,0,0,0,3,-0.10548550938687482,0.0,1.0,0.0,0.0,0.0,0.0,0.002080584845306822,b
479,la,2,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
480,alessia cara,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
481,christ,2,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
482,dolly parton,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
483,stella,2,1,1,0,1,0,0,0,2,-0.16875947968467153,0.5,0.0,0.5,0.0,0.0,0.0,0.8937380341809313,g
484,zayn,2,1,3,0,0,0,0,0,3,-0.10548550938687482,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
485,henley,2,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
486,joevin jones,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
487,bryce harper,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
488,mercedes f015,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
489,justin,2,1,0,0,1,0,1,0,2,-0.16875947968467153,0.0,0.0,0.5,0.0,0.5,0.0,0.007805361698646176,b
490,niam,3,1,2,0,1,2,0,0,5,0.021062431208718646,0.4,0.0,0.2,0.4,0.0,0.0,0.988158199831794,g
491,niall cantando on the loose,3,5,0,2,0,0,0,0,2,-0.16875947968467153,0.0,1.0,0.0,0.0,0.0,0.0,0.09635699667203731,b
492,katy perry,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
493,bsb,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
494,woodley,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
495,kate bush,3,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
496,leeds bradford airport,3,3,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
497,yeezy yeezy,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
498,max,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
499,lovely owls,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
500,miley fanpics,3,2,0,1,0,0,0,0,1,-0.23203344998246828,0.0,1.0,0.0,0.0,0.0,0.0,0.002080584845306822,b
501,niall 【fr,3,2,0,1,0,0,0,0,1,-0.23203344998246828,0.0,1.0,0.0,0.0,0.0,0.0,0.002080584845306822,b
502,crazy raccoon gosha,3,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
503,firework,3,1,1,0,0,1,0,0,2,-0.16875947968467153,0.5,0.0,0.0,0.5,0.0,0.0,0.9971567157806419,g
504,katy,3,1,1,0,3,0,0,0,4,-0.042211539089078084,0.25,0.0,0.75,0.0,0.0,0.0,0.3195975119831131,b
505,hailee steinfeld,3,2,6,0,0,0,0,0,6,0.08433640150651538,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
506,machine gun kelly,3,3,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
507,califor,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
508,sparkle queens,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
509,red velvet,3,2,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9293043073888063,g
510,sofia carson,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
511,jordan fisher,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
512,⒉ woodley,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
513,kells,3,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
514,ostriches,3,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
515,normila,3,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
516,cyrus,3,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
517,project ara,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
518,brilliant recreation,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
519,jurassic world,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
520,dark horse,3,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
521,clumsy baby elephant,3,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
522,chris pratt,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
523,jimmy fallon sing,3,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
524,nonsense karaoke,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
525,bobby ryan,3,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
526,frankie,3,1,10,0,7,0,0,0,17,0.7803500747822794,0.5882352941176471,0.0,0.4117647058823529,0.0,0.0,0.0,0.957795205012671,g
527,teenage dream,3,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
