candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status,class
bro,0,1,6,0,0,0,11,8,25,-0.0704620536,0.24,0,0,0,0.44,0.32,0.1079323464,b,3
join,0,1,1,0,12,0,8,1,22,-0.0732976158,0.0454545455,0,0.5454545455,0,0.3636363636,0.0454545455,0.1046410446,b,3
south,0,1,2,0,0,0,3,0,5,-0.0893658016,0.4,0,0,0,0.6,0,0.093106791,b,3
republicans,0,1,2,0,0,0,3,0,5,-0.0893658016,0.4,0,0,0,0.6,0,0.093106791,b,3
read,0,1,1,0,49,0,290,651,991,0.842588972,0.0010090817,0,0.049445005,0,0.2926337033,0.6569122099,0.0923112562,b,3
trends,0,1,5,0,0,0,8,1,14,-0.080859115,0.3571428571,0,0,0,0.5714285714,0.0714285714,0.0883195093,b,3
sir,0,1,2,0,0,0,4,2,8,-0.0865302394,0.25,0,0,0,0.5,0.25,0.0791125426,b,3
votes,0,1,3,0,0,2,7,0,12,-0.0827494898,0.25,0,0,0.1666666667,0.5833333333,0,0.0788830615,b,3
proud,0,1,19,0,2,0,32,1,54,-0.0430516191,0.3518518519,0,0.037037037,0,0.5925925926,0.0185185185,0.0781519137,b,3
democracy,0,1,240,0,5,0,398,0,643,0.5136637578,0.3732503888,0,0.0077760498,0,0.6189735614,0,0.07321665,b,3
exactly,0,1,3,0,0,1,7,2,13,-0.0818043024,0.2307692308,0,0,0.0769230769,0.5384615385,0.1538461538,0.0710651108,b,3
el,0,1,341,0,109,1,664,50,1165,1.0070515791,0.2927038627,0,0.0935622318,0.0008583691,0.5699570815,0.0429184549,0.0690352024,b,3
allah,0,1,4,0,2,0,8,0,14,-0.080859115,0.2857142857,0,0.1428571429,0,0.5714285714,0,0.0686675522,b,3
facts,0,1,3,0,2,0,13,13,31,-0.0647909292,0.0967741935,0,0.064516129,0,0.4193548387,0.4193548387,0.0647195534,b,3
conservative,0,1,1,0,4,0,5,0,10,-0.0846398646,0.1,0,0.4,0,0.5,0,0.0545035641,b,3
black shining prince,0,3,1,0,0,0,4,2,7,-0.0874754268,0.1428571429,0,0,0,0.5714285714,0.2857142857,0.0522850261,b,3
mother,0,1,2,0,0,0,5,2,9,-0.085585052,0.2222222222,0,0,0,0.5555555556,0.2222222222,0.0510546944,b,3
highly,0,1,0,0,2,3,7,0,12,-0.0827494898,0,0,0.1666666667,0.25,0.5833333333,0,0.0352293523,b,3
dem,0,1,1,0,0,0,3,1,5,-0.0893658016,0.2,0,0,0,0.6,0.2,0.0343809887,b,3
blackness,0,1,1,0,0,0,3,1,5,-0.0893658016,0.2,0,0,0,0.6,0.2,0.0343809887,b,3
idiot,0,1,1,0,0,0,3,1,5,-0.0893658016,0.2,0,0,0,0.6,0.2,0.0343809887,b,3
stores on 125th,0,3,0,3,0,0,3,0,6,-0.0884206142,0,0.5,0,0,0.5,0,0.0343593578,b,3
definitely,0,1,1,0,1,0,4,1,7,-0.0874754268,0.1428571429,0,0.1428571429,0,0.5714285714,0.1428571429,0.0338296973,b,3
terrorist,0,1,1,0,1,0,13,12,27,-0.0685716788,0.037037037,0,0.037037037,0,0.4814814815,0.4444444444,0.0337281045,b,3
message,0,1,1,0,0,0,8,7,16,-0.0789687402,0.0625,0,0,0,0.5,0.4375,0.0332134645,b,3
video,0,1,13,0,0,2,36,4,55,-0.0421064317,0.2363636364,0,0,0.0363636364,0.6545454545,0.0727272727,0.0330757272,b,3
dream,0,1,1,0,0,0,10,9,20,-0.0751879906,0.05,0,0,0,0.5,0.45,0.0313365458,b,3
celebrating,0,1,2,0,8,0,15,2,27,-0.0685716788,0.0740740741,0,0.2962962963,0,0.5555555556,0.0740740741,0.0301305688,b,3
goat,0,1,0,0,0,2,8,5,15,-0.0799139276,0,0,0,0.1333333333,0.5333333333,0.3333333333,0.0292444914,b,3
learn,0,1,4,0,8,2,49,30,93,-0.0061893106,0.0430107527,0,0.0860215054,0.0215053763,0.5268817204,0.3225806452,0.027981141,b,3
eternal,0,1,0,0,1,1,3,0,5,-0.0893658016,0,0,0.2,0.2,0.6,0,0.0275235713,b,3
negro,0,1,2,0,0,0,5,0,7,-0.0874754268,0.2857142857,0,0,0,0.7142857143,0,0.0268931113,b,3
autobiography,0,1,28,0,1,0,77,7,113,0.0127144373,0.2477876106,0,0.0088495575,0,0.6814159292,0.0619469027,0.0268652051,b,3
team,0,1,0,0,0,2,4,0,6,-0.0884206142,0,0,0,0.3333333333,0.6666666667,0,0.0251882862,b,3
power,0,1,4,0,892,3,1156,10,2065,1.8577202365,0.001937046,0,0.4319612591,0.0014527845,0.5598062954,0.004842615,0.0238175341,b,3
grew,0,1,3,0,0,0,8,0,11,-0.0836946772,0.2727272727,0,0,0,0.7272727273,0,0.023204984,b,3
prophet,0,1,3,0,0,0,8,0,11,-0.0836946772,0.2727272727,0,0,0,0.7272727273,0,0.023204984,b,3
delete,0,1,1,0,1,0,4,0,6,-0.0884206142,0.1666666667,0,0.1666666667,0,0.6666666667,0,0.0217684576,b,3
slavery,0,1,1,0,0,0,5,2,8,-0.0865302394,0.125,0,0,0,0.625,0.25,0.0200673212,b,3
assassination,0,1,1,0,0,0,21,16,38,-0.0581746175,0.0263157895,0,0,0,0.5526315789,0.4210526316,0.0199254073,b,3
shining black prince,0,3,3,1,0,0,16,0,20,-0.0751879906,0.15,0.05,0,0,0.8,0,0.0192623769,b,3
paradise,0,1,1,0,0,0,4,1,6,-0.0884206142,0.1666666667,0,0,0,0.6666666667,0.1666666667,0.0190947372,b,3
nigger,0,1,1,0,0,0,4,1,6,-0.0884206142,0.1666666667,0,0,0,0.6666666667,0.1666666667,0.0190947372,b,3
fool,0,1,1,0,0,0,4,1,6,-0.0884206142,0.1666666667,0,0,0,0.6666666667,0.1666666667,0.0190947372,b,3
folk,0,1,1,0,0,0,4,1,6,-0.0884206142,0.1666666667,0,0,0,0.6666666667,0.1666666667,0.0190947372,b,3
boy,0,1,3,0,3,0,13,0,19,-0.076133178,0.1578947368,0,0.1578947368,0,0.6842105263,0,0.0185409539,b,3
yall,0,1,1,0,4,0,10,1,16,-0.0789687402,0.0625,0,0.25,0,0.625,0.0625,0.0176345001,b,3
white people,0,2,5,7,0,0,22,1,35,-0.0610101797,0.1428571429,0.2,0,0,0.6285714286,0.0285714286,0.0164104364,b,3
job,0,1,3,0,0,0,26,13,42,-0.0543938679,0.0714285714,0,0,0,0.619047619,0.3095238095,0.0160468199,b,3
speeches,0,1,10,0,0,0,38,5,53,-0.0439968065,0.1886792453,0,0,0,0.7169811321,0.0943396226,0.0157543893,b,3
thinking,0,1,1,0,15,0,30,2,48,-0.0487227435,0.0208333333,0,0.3125,0,0.625,0.0416666667,0.0152423561,b,3
black pride,0,2,1,2,0,0,5,0,8,-0.0865302394,0.125,0.25,0,0,0.625,0,0.0152149651,b,3
hell,0,1,1,0,5,1,19,4,30,-0.0657361166,0.0333333333,0,0.1666666667,0.0333333333,0.6333333333,0.1333333333,0.0148386477,b,3
heaven,0,1,2,0,0,0,8,1,11,-0.0836946772,0.1818181818,0,0,0,0.7272727273,0.0909090909,0.0142931997,b,3
rest in power,0,3,33,23,0,0,561,106,723,0.5892787496,0.0456431535,0.0318118949,0,0,0.77593361,0.1466113416,0.0142146977,b,3
girl,0,1,1,0,1,0,5,0,7,-0.0874754268,0.1428571429,0,0.1428571429,0,0.7142857143,0,0.0141178226,b,3
crazy,0,1,1,0,1,0,5,0,7,-0.0874754268,0.1428571429,0,0.1428571429,0,0.7142857143,0,0.0141178226,b,3
one,0,1,4,0,1797,0,3180,26,5007,4.6384615588,0.0007988816,0,0.3588975434,0,0.6351108448,0.0051927302,0.0136909994,b,3
real,0,1,1,0,9,3,35,6,54,-0.0430516191,0.0185185185,0,0.1666666667,0.0555555556,0.6481481481,0.1111111111,0.0134854785,b,3
visit,0,1,1,0,1,0,8,2,12,-0.0827494898,0.0833333333,0,0.0833333333,0,0.6666666667,0.1666666667,0.0131865625,b,3
fine,0,1,0,0,2,2,19,7,30,-0.0657361166,0,0,0.0666666667,0.0666666667,0.6333333333,0.2333333333,0.0130432437,b,3
vote,0,1,0,0,0,2,10,3,15,-0.0799139276,0,0,0,0.1333333333,0.6666666667,0.2,0.0125903829,b,3
brother,0,1,7,0,0,0,52,18,77,-0.021312309,0.0909090909,0,0,0,0.6753246753,0.2337662338,0.0123846055,b,3
greats,0,1,3,0,0,0,11,0,14,-0.080859115,0.2142857143,0,0,0,0.7857142857,0,0.0120591909,b,3
g.o.a.t,0,1,0,0,0,2,6,0,8,-0.0865302394,0,0,0,0.25,0.75,0,0.0114094073,b,3
liberals,0,1,1,0,0,0,7,2,10,-0.0846398646,0.1,0,0,0,0.7,0.2,0.0111266005,b,3
compromise,0,1,1,0,0,0,4,0,5,-0.0893658016,0.2,0,0,0,0.8,0,0.0103050023,b,3
coon,0,1,1,0,0,0,4,0,5,-0.0893658016,0.2,0,0,0,0.8,0,0.0103050023,b,3
baby future,0,2,1,1,0,0,5,0,7,-0.0874754268,0.1428571429,0.1428571429,0,0,0.7142857143,0,0.0101490825,b,3
racism,0,1,0,0,71,1,157,0,229,0.1223561754,0,0,0.3100436681,0.0043668122,0.6855895197,0,0.0096847113,b,3
top 5,0,2,0,1,0,0,3,1,5,-0.0893658016,0,0.2,0,0,0.6,0.2,0.0095059037,b,3
teacher,0,1,2,0,0,0,14,3,19,-0.076133178,0.1052631579,0,0,0,0.7368421053,0.1578947368,0.0091425199,b,3
history,0,1,9,0,623,2,1492,0,2126,1.9153766677,0.004233302,0,0.2930385701,0.0009407338,0.7017873942,0,0.0087329157,b,3
getting,0,1,4,0,1,0,20,0,25,-0.0704620536,0.16,0,0.04,0,0.8,0,0.0086092917,b,3
world,0,1,7,0,0,0,109,40,156,0.0533574954,0.0448717949,0,0,0,0.6987179487,0.2564102564,0.0085984113,b,3
words,0,1,45,0,2,0,224,9,280,0.1705607326,0.1607142857,0,0.0071428571,0,0.8,0.0321428571,0.008427532,b,3
father,0,1,3,0,1,0,26,5,35,-0.0610101797,0.0857142857,0,0.0285714286,0,0.7428571429,0.1428571429,0.0081363341,b,3
really,0,1,0,0,3,1,63,25,92,-0.007134498,0,0,0.0326086957,0.0108695652,0.6847826087,0.2717391304,0.00793604,b,3
go,0,1,5,0,3,0,41,4,53,-0.0439968065,0.0943396226,0,0.0566037736,0,0.7735849057,0.0754716981,0.0072291617,b,3
genius,0,1,1,0,0,0,5,0,6,-0.0884206142,0.1666666667,0,0,0,0.8333333333,0,0.0071767338,b,3
main,0,1,1,0,0,0,5,0,6,-0.0884206142,0.1666666667,0,0,0,0.8333333333,0,0.0071767338,b,3
good,0,1,7,0,9,0,65,3,84,-0.0146959972,0.0833333333,0,0.1071428571,0,0.7738095238,0.0357142857,0.0071065428,b,3
4pm,0,1,0,0,0,0,5,2,7,-0.0874754268,0,0,0,0,0.7142857143,0.2857142857,0.0063553346,b,3
period,0,1,0,0,0,1,7,1,9,-0.085585052,0,0,0,0.1111111111,0.7777777778,0.1111111111,0.0060518804,b,3
discussion,0,1,1,0,0,0,6,0,7,-0.0874754268,0.1428571429,0,0,0,0.8571428571,0,0.0055681441,b,3
biography,0,1,1,0,2,0,15,1,19,-0.076133178,0.0526315789,0,0.1052631579,0,0.7894736842,0.0526315789,0.0055628956,b,3
iconic civil rights,0,3,1,1,0,0,159,0,161,0.0580834324,0.0062111801,0.0062111801,0,0,0.9875776398,0,0.0055372438,b,3
love,0,1,7,0,6,1,140,27,181,0.0769871803,0.0386740331,0,0.0331491713,0.0055248619,0.773480663,0.1491712707,0.0055081916,b,3
hope,0,1,0,0,4,1,18,0,23,-0.0723524284,0,0,0.1739130435,0.0434782609,0.7826086957,0,0.0054295218,b,3
human rights activist,0,3,3,3,0,0,3429,0,3435,3.1526269705,0.0008733624,0.0008733624,0,0,0.9982532751,0,0.0052468787,b,3
speech,0,1,9,0,2,0,80,6,97,-0.002408561,0.0927835052,0,0.0206185567,0,0.824742268,0.0618556701,0.0052342019,b,3
black men,0,2,1,21,0,0,56,0,78,-0.0203671216,0.0128205128,0.2692307692,0,0,0.7179487179,0,0.0051469804,b,3
pride,0,1,0,0,0,1,8,1,10,-0.0846398646,0,0,0,0.1,0.8,0.1,0.005146115,b,3
communist,0,1,0,0,0,1,8,1,10,-0.0846398646,0,0,0,0.1,0.8,0.1,0.005146115,b,3
7th,0,1,0,0,0,0,9,3,12,-0.0827494898,0,0,0,0,0.75,0.25,0.0051234501,b,3
would’ve,0,1,2,0,0,0,19,2,23,-0.0723524284,0.0869565217,0,0,0,0.8260869565,0.0869565217,0.0049815025,b,3
guy,0,1,3,0,0,1,31,2,37,-0.0591198049,0.0810810811,0,0,0.027027027,0.8378378378,0.0540540541,0.0049160081,b,3
black manhood,0,2,1,0,0,0,6,0,7,-0.0874754268,0.1428571429,0,0,0,0.8571428571,0,0.0048096477,b,3
black consciousness,0,2,1,0,0,0,6,0,7,-0.0874754268,0.1428571429,0,0,0,0.8571428571,0,0.0048096477,b,3
short,0,1,1,0,0,0,8,0,9,-0.085585052,0.1111111111,0,0,0,0.8888888889,0,0.0039955825,b,3
instead,0,1,1,0,0,0,8,0,9,-0.085585052,0.1111111111,0,0,0,0.8888888889,0,0.0039955825,b,3
equality,0,1,1,0,10,0,169,30,210,0.1043976148,0.0047619048,0,0.0476190476,0,0.8047619048,0.1428571429,0.0038888298,b,3
grassroots,0,1,0,0,0,0,4,1,5,-0.0893658016,0,0,0,0,0.8,0.2,0.0038214793,b,3
wrong,0,1,1,0,344,0,1621,1,1967,1.7650918716,0.0005083884,0,0.1748856126,0,0.8240976106,0.0005083884,0.0037856659,b,3
necessary,0,1,0,0,0,0,25,6,31,-0.0647909292,0,0,0,0,0.8064516129,0.1935483871,0.0036824658,b,3
nonviolent,0,1,4,0,0,0,36,0,40,-0.0562842427,0.1,0,0,0,0.9,0,0.003563998,b,3
movie,0,1,1,0,0,1,29,3,34,-0.0619553671,0.0294117647,0,0,0.0294117647,0.8529411765,0.0882352941,0.0035442611,b,3
earth,0,1,5,0,0,0,50,1,56,-0.0411612443,0.0892857143,0,0,0,0.8928571429,0.0178571429,0.0035066605,b,3
means necessary,0,2,5,1,0,0,83,11,100,0.0004270012,0.05,0.01,0,0,0.83,0.11,0.0034966331,b,3
feel,0,1,1,0,1,0,23,2,27,-0.0685716788,0.037037037,0,0.037037037,0,0.8518518519,0.0740740741,0.0034656819,b,3
civil rights,0,2,157,33,0,0,1495,9,1694,1.5070557122,0.0926800472,0.0194805195,0,0,0.8825265643,0.0053128689,0.003270453,b,3
chump,0,1,1,0,0,0,10,0,11,-0.0836946772,0.0909090909,0,0,0,0.9090909091,0,0.0032481942,b,3
gonna,0,1,1,0,2,0,26,1,30,-0.0657361166,0.0333333333,0,0.0666666667,0,0.8666666667,0.0333333333,0.0032099556,b,3
great,0,1,1,0,25,1,212,11,250,0.1422051107,0.004,0,0.1,0.004,0.848,0.044,0.0031992462,b,3
niggas,0,1,1,0,1,0,16,0,18,-0.0770783654,0.0555555556,0,0.0555555556,0,0.8888888889,0,0.003156143,b,3
us,0,1,0,0,0,83,726,5,814,0.6752908027,0,0,0,0.101965602,0.8918918919,0.0061425061,0.0031429189,b,3
alma,0,1,4,0,0,0,44,0,48,-0.0487227435,0.0833333333,0,0,0,0.9166666667,0,0.0030080661,b,3
125th,0,1,0,0,0,0,11,2,13,-0.0818043024,0,0,0,0,0.8461538462,0.1538461538,0.0029439248,b,3
right,0,1,4,0,1,1,113,9,128,0.0268922483,0.03125,0,0.0078125,0.0078125,0.8828125,0.0703125,0.002866614,b,3
liberal,0,1,2,0,0,0,29,1,32,-0.0638457419,0.0625,0,0,0,0.90625,0.03125,0.0028646985,b,3
get,0,1,1,0,12,0,133,7,153,0.0505219332,0.0065359477,0,0.0784313725,0,0.8692810458,0.045751634,0.0028070406,b,3
2nd,0,1,0,0,0,0,6,1,7,-0.0874754268,0,0,0,0,0.8571428571,0.1428571429,0.0027707358,b,3
people,0,1,22,0,56,0,717,10,805,0.6667841161,0.0273291925,0,0.0695652174,0,0.8906832298,0.0124223602,0.0027533983,b,3
dead,0,1,0,0,0,1,22,2,25,-0.0704620536,0,0,0,0.04,0.88,0.08,0.0027519012,b,3
wise,0,1,1,0,3,0,34,0,38,-0.0581746175,0.0263157895,0,0.0789473684,0,0.8947368421,0,0.002703775,b,3
heroes,0,1,1,0,0,0,25,2,28,-0.0676264914,0.0357142857,0,0,0,0.8928571429,0.0714285714,0.0027007304,b,3
legend,0,1,7,0,0,0,128,6,141,0.0391796844,0.0496453901,0,0,0,0.9078014184,0.0425531915,0.002669687,b,3
arc,0,1,1,0,0,0,13,0,14,-0.080859115,0.0714285714,0,0,0,0.9285714286,0,0.0026686634,b,3
white,0,1,13,0,19,1,392,12,437,0.318955154,0.0297482838,0,0.0434782609,0.0022883295,0.8970251716,0.0274599542,0.0026600858,b,3
tribute,0,1,2,0,0,0,45,3,50,-0.0468323687,0.04,0,0,0,0.9,0.06,0.0026547462,b,3
greatest,0,1,2,0,1,0,78,7,88,-0.0109152476,0.0227272727,0,0.0113636364,0,0.8863636364,0.0795454545,0.0026457179,b,3
courage,0,1,1,0,0,0,56,6,63,-0.0345449325,0.0158730159,0,0,0,0.8888888889,0.0952380952,0.0025117,b,3
better known,0,2,1,0,0,0,12,0,13,-0.0818043024,0.0769230769,0,0,0,0.9230769231,0,0.0024863936,b,3
pretty,0,1,1,0,0,0,23,1,25,-0.0704620536,0.04,0,0,0,0.92,0.04,0.002392801,b,3
men,0,1,4,0,1,0,82,1,88,-0.0109152476,0.0454545455,0,0.0113636364,0,0.9318181818,0.0113636364,0.0023304274,b,3
wonder,0,1,1,0,0,0,18,0,19,-0.076133178,0.0526315789,0,0,0,0.9473684211,0,0.002214474,b,3
whites,0,1,1,0,0,0,19,0,20,-0.0751879906,0.05,0,0,0,0.95,0,0.002157914,b,3
named,0,1,1,0,0,0,19,0,20,-0.0751879906,0.05,0,0,0,0.95,0,0.002157914,b,3
justice,0,1,4,0,19,0,310,3,336,0.2234912269,0.0119047619,0,0.056547619,0,0.9226190476,0.0089285714,0.0021474483,b,3
birthday,0,1,45,0,2,1,1457,55,1560,1.3804006009,0.0288461538,0,0.0012820513,0.0006410256,0.933974359,0.0352564103,0.0021182191,b,3
stand,0,1,1,0,1,2,397,34,435,0.3170647792,0.0022988506,0,0.0022988506,0.0045977011,0.9126436782,0.0781609195,0.0021116457,b,3
integration,0,1,2,0,0,0,40,0,42,-0.0543938679,0.0476190476,0,0,0,0.9523809524,0,0.0021080977,b,3
racist,0,1,1,0,0,0,60,4,65,-0.0326545577,0.0153846154,0,0,0,0.9230769231,0.0615384615,0.0020957272,b,3
blacks,0,1,6,0,5,0,192,1,204,0.0987264905,0.0294117647,0,0.0245098039,0,0.9411764706,0.0049019608,0.0020770189,b,3
spoke,0,1,1,0,0,0,21,0,22,-0.0732976158,0.0454545455,0,0,0,0.9545454545,0,0.002063899,b,3
played,0,1,1,0,0,0,21,0,22,-0.0732976158,0.0454545455,0,0,0,0.9545454545,0,0.002063899,b,3
take,0,1,2,0,6,0,197,8,213,0.107233177,0.0093896714,0,0.0281690141,0,0.9248826291,0.0375586854,0.0020547304,b,3
forget,0,1,0,0,0,1,63,4,68,-0.0298189956,0,0,0,0.0147058824,0.9264705882,0.0588235294,0.0020016088,b,3
young,0,1,1,0,3,0,72,1,77,-0.021312309,0.012987013,0,0.038961039,0,0.9350649351,0.012987013,0.0020005848,b,3
lived,0,1,0,0,0,1,42,2,45,-0.0515583057,0,0,0,0.0222222222,0.9333333333,0.0444444444,0.0019767791,b,3
lost,0,1,0,0,1,3,83,1,88,-0.0109152476,0,0,0.0113636364,0.0340909091,0.9431818182,0.0113636364,0.0019650322,b,3
ppl,0,1,0,0,1,1,57,2,61,-0.0364353073,0,0,0.0163934426,0.0163934426,0.9344262295,0.0327868852,0.0019518259,b,3
legacy,0,1,0,0,0,0,134,11,145,0.042960434,0,0,0,0,0.924137931,0.075862069,0.0019402859,b,3
peace,0,1,1,0,6,0,266,12,285,0.1752866696,0.0035087719,0,0.0210526316,0,0.9333333333,0.0421052632,0.0019058276,b,3
scene,0,1,1,0,0,0,39,1,41,-0.0553390553,0.0243902439,0,0,0,0.9512195122,0.0243902439,0.0018967289,b,3
took,0,1,0,0,1,1,63,2,67,-0.030764183,0,0,0.0149253731,0.0149253731,0.9402985075,0.0298507463,0.0018849226,b,3
defend,0,1,2,0,0,0,57,0,59,-0.0383256821,0.0338983051,0,0,0,0.9661016949,0,0.0018444455,b,3
activist,0,1,4,0,0,0,204,6,214,0.1081783644,0.0186915888,0,0,0,0.953271028,0.0280373832,0.0018275283,b,3
said,0,1,1,0,1,0,91,3,96,-0.0033537484,0.0104166667,0,0.0104166667,0,0.9479166667,0.03125,0.0018171398,b,3
solutions,0,1,0,0,0,1,25,0,26,-0.0695168662,0,0,0,0.0384615385,0.9615384615,0,0.0018055102,b,3
state,0,1,13,0,0,0,398,0,411,0.2943802817,0.0316301703,0,0,0,0.9683698297,0,0.0018044504,b,3
influence,0,1,1,0,0,0,31,0,32,-0.0638457419,0.03125,0,0,0,0.96875,0,0.0017978403,b,3
way,0,1,0,0,1,1,59,1,62,-0.0354901199,0,0,0.0161290323,0.0161290323,0.9516129032,0.0161290323,0.001789699,b,3
honor,0,1,1,0,0,0,345,20,366,0.2518468488,0.0027322404,0,0,0,0.9426229508,0.0546448087,0.0017886546,b,3
92nd,0,1,0,0,0,0,16,1,17,-0.0780235528,0,0,0,0,0.9411764706,0.0588235294,0.0017790589,b,3
new,0,1,0,0,1,1,112,4,118,0.0174403743,0,0,0.0084745763,0.0084745763,0.9491525424,0.0338983051,0.0017615904,b,3
talking,0,1,0,0,0,1,30,0,31,-0.0647909292,0,0,0,0.0322580645,0.9677419355,0,0.0017184799,b,3
late great,0,2,1,1,0,0,90,4,96,-0.0033537484,0.0104166667,0.0104166667,0,0,0.9375,0.0416666667,0.0016856801,b,3
20th century,0,2,0,1,0,0,13,0,14,-0.080859115,0,0.0714285714,0,0,0.9285714286,0,0.0016592349,b,3
beg,0,1,0,0,0,3,107,0,110,0.0098788751,0,0,0,0.0272727273,0.9727272727,0,0.0016519518,b,3
interviews,0,1,9,0,0,0,393,0,402,0.2858735951,0.0223880597,0,0,0,0.9776119403,0,0.0016510523,b,3
country,0,1,2,0,0,0,177,4,183,0.0788775551,0.0109289617,0,0,0,0.9672131148,0.0218579235,0.0016450148,b,3
hotep,0,1,2,0,0,0,138,2,142,0.0401248718,0.014084507,0,0,0,0.9718309859,0.014084507,0.0016324645,b,3
first,0,1,1,0,8,0,273,0,282,0.1724511074,0.0035460993,0,0.0283687943,0,0.9680851064,0,0.0016131969,b,3
made,0,1,1,0,0,0,74,1,76,-0.0222574964,0.0131578947,0,0,0,0.9736842105,0.0131578947,0.0016108049,b,3
books,0,1,13,0,1,0,700,0,714,0.580772063,0.0182072829,0,0.0014005602,0,0.9803921569,0,0.0015986409,b,3
three,0,1,1,0,0,0,52,0,53,-0.0439968065,0.0188679245,0,0,0,0.9811320755,0,0.001596448,b,3
times,0,1,2,0,1,0,180,1,184,0.0798227425,0.0108695652,0,0.0054347826,0,0.9782608696,0.0054347826,0.0015643435,b,3
die,0,1,0,0,0,1,58,0,59,-0.0383256821,0,0,0,0.0169491525,0.9830508475,0,0.0015232193,b,3
reading,0,1,1,0,3,0,234,1,239,0.1318080494,0.0041841004,0,0.0125523013,0,0.9790794979,0.0041841004,0.0015173292,b,3
violence,0,1,13,0,0,0,1100,3,1116,0.9607373966,0.0116487455,0,0,0,0.9856630824,0.002688172,0.0015098153,b,3
critics,0,1,1,0,0,0,82,0,83,-0.0156411846,0.0120481928,0,0,0,0.9879518072,0,0.0014962366,b,3
high,0,1,1,0,0,0,166,2,169,0.0656449316,0.0059171598,0,0,0,0.9822485207,0.0118343195,0.0014939598,b,3
success,0,1,1,0,0,0,85,0,86,-0.0128056224,0.011627907,0,0,0,0.988372093,0,0.0014902919,b,3
would've,0,1,12,0,1,0,1739,15,1767,1.5760543922,0.0067911715,0,0.000565931,0,0.9841539332,0.0084889643,0.0014869997,b,3
truly,0,1,1,0,3,10,1053,0,1067,0.9144232142,0.0009372071,0,0.0028116214,0.0093720712,0.9868791003,0,0.0014709614,b,3
taught,0,1,0,0,0,0,49,1,50,-0.0468323687,0,0,0,0,0.98,0.02,0.0014690731,b,3
life,0,1,4,0,7,0,1559,11,1581,1.4002495363,0.0025300443,0,0.0044275775,0,0.9860847565,0.0069576218,0.0014479452,b,3
see,0,1,1,0,1,1,570,5,578,0.452226577,0.0017301038,0,0.0017301038,0.0017301038,0.9861591696,0.008650519,0.0014468903,b,3
born,0,1,18,0,65,1,12578,94,12756,11.9627186991,0.0014111007,0,0.0050956413,7.83944810285356E-05,0.9860457824,0.0073690812,0.0014416391,b,3
knew,0,1,0,0,0,1,110,0,111,0.0108240625,0,0,0,0.009009009,0.990990991,0,0.0014319097,b,3
ashy,0,1,1,0,0,0,138,0,139,0.0372893096,0.0071942446,0,0,0,0.9928057554,0,0.0014291461,b,3
white supremacy,0,2,1,0,0,0,53,0,54,-0.0430516191,0.0185185185,0,0,0,0.9814814815,0,0.0014289789,b,3
human beings,0,2,1,0,0,0,56,0,57,-0.0402160569,0.0175438596,0,0,0,0.9824561404,0,0.0014162015,b,3
becomes,0,1,1,0,0,0,160,0,161,0.0580834324,0.0062111801,0,0,0,0.9937888199,0,0.0014159674,b,3
calling,0,1,1,0,0,0,166,0,167,0.0637545568,0.005988024,0,0,0,0.994011976,0,0.0014129946,b,3
favorite,0,1,0,0,3,1,685,3,692,0.5599779402,0,0,0.0043352601,0.0014450867,0.9898843931,0.0043352601,0.0014112594,b,3
color,0,1,1,0,0,0,387,2,390,0.2745313463,0.0025641026,0,0,0,0.9923076923,0.0051282051,0.0014018036,b,3
freedom,0,1,1,0,3,12,3430,9,3455,3.1715307185,0.0002894356,0,0.0008683068,0.0034732272,0.99276411,0.0026049204,0.0013992275,b,3
af,0,1,0,0,0,1,266,1,268,0.1592184839,0,0,0,0.0037313433,0.9925373134,0.0037313433,0.0013991121,b,3
revolutionary,0,1,1,0,0,0,1531,13,1545,1.36622279,0.0006472492,0,0,0,0.9909385113,0.0084142395,0.001398379,b,3
day,0,1,24,0,0,1,11762,64,11851,11.1073241047,0.0020251456,0,0,8.43810648890389E-05,0.9924900852,0.0054003882,0.0013974224,b,3
guilty,0,1,1,0,0,0,214,0,215,0.1091235518,0.0046511628,0,0,0,0.9953488372,0,0.0013953295,b,3
time,0,1,1,0,4,0,2338,15,2358,2.1346601439,0.0004240882,0,0.0016963528,0,0.9915182358,0.0063613232,0.001394642,b,3
man,0,1,1,0,1,17,6536,21,6576,6.1214605849,0.0001520681,0,0.0001520681,0.0025851582,0.9939172749,0.0031934307,0.0013863712,b,3
92nd birthday,0,2,0,57,0,0,2250,15,2322,2.1006333976,0,0.0245478036,0,0,0.9689922481,0.0064599483,0.0013823396,b,3
says,0,1,0,0,0,1,367,1,369,0.254682411,0,0,0,0.0027100271,0.9945799458,0.0027100271,0.00138143,b,3
free,0,1,0,0,2,2,1252,2,1258,1.094954007,0,0,0.0015898251,0.0015898251,0.9952305246,0.0015898251,0.0013740463,b,3
teachings,0,1,1,0,0,0,358,0,359,0.245230537,0.0027855153,0,0,0,0.9972144847,0,0.0013710845,b,3
late,0,1,1,0,0,0,1620,7,1628,1.444673344,0.0006142506,0,0,0,0.9950859951,0.0042997543,0.0013709546,b,3
