,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
356,euros,0,1,1,0,0,0,0,2,3,-0.1651208261,0.3333333333,0,0,0,0,0.6666666667,0.8021484485,g
546,bush,0,1,1,0,0,0,0,2,3,-0.1651208261,0.3333333333,0,0,0,0,0.6666666667,0.8021484485,g
978,bradford,0,1,1,0,0,0,0,2,3,-0.1651208261,0.3333333333,0,0,0,0,0.6666666667,0.8021484485,g
1060,hate white people,0,3,2,1,0,0,0,1,4,-0.0995046301,0.5,0.25,0,0,0,0.25,0.7987280257,g
295,miley,0,1,6,0,14,0,1,1,22,1.081586899,0.2727272727,0,0.6363636364,0,0.0454545455,0.0454545455,0.7985072936,g
767,twitter,0,1,6,0,1,0,2,3,12,0.4254249384,0.5,0,0.0833333333,0,0.1666666667,0.25,0.7964646121,g
122,zedd,0,1,3,0,0,0,1,2,6,0.031727762,0.5,0,0,0,0.1666666667,0.3333333333,0.7843676378,g
999,house,0,1,17,0,1,0,7,5,30,1.6065164674,0.5666666667,0,0.0333333333,0,0.2333333333,0.1666666667,0.7796779324,g
826,cnn,0,1,0,0,0,5,1,1,7,0.0973439581,0,0,0,0.7142857143,0.1428571429,0.1428571429,0.77226517,g
654,clinton,0,1,3,0,1,0,1,2,7,0.0973439581,0.4285714286,0,0.1428571429,0,0.1428571429,0.2857142857,0.7685957189,g
248,tease,0,1,2,0,0,0,1,0,3,-0.1651208261,0.6666666667,0,0,0,0.3333333333,0,0.7579865477,g
583,justice,0,1,2,0,0,0,1,0,3,-0.1651208261,0.6666666667,0,0,0,0.3333333333,0,0.7579865477,g
621,don,0,1,2,0,0,0,1,0,3,-0.1651208261,0.6666666667,0,0,0,0.3333333333,0,0.7579865477,g
