candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
hill,0,1,8,0,1,1,23,22,55,0.18838446143353876,0.14545454545454545,0.0,0.01818181818181818,0.01818181818181818,0.41818181818181815,0.4,0.24245695197282982,b
espa,0,1,46,0,6,1,91,14,158,0.743627360696269,0.2911392405063291,0.0,0.0379746835443038,0.006329113924050633,0.5759493670886076,0.08860759493670886,0.21380993520144212,b
skins,0,1,19,0,3,3,20,23,68,0.2584636623113591,0.27941176470588236,0.0,0.04411764705882353,0.04411764705882353,0.29411764705882354,0.3382352941176471,0.49653531840651627,a
falar,0,1,7,0,6,1,402,184,600,3.1263201905421596,0.011666666666666667,0.0,0.01,0.0016666666666666668,0.67,0.30666666666666664,0.05405404412123641,b
kota,0,1,12,0,0,0,64,13,89,0.37166852526783806,0.1348314606741573,0.0,0.0,0.0,0.7191011235955056,0.14606741573033707,0.06956670815950296,b
nea,0,1,0,0,0,2,20,3,25,0.02666322863856879,0.0,0.0,0.0,0.08,0.8,0.12,0.035144982518481076,b
babi,0,1,3,0,2,2,44,11,62,0.2261194157523651,0.04838709677419355,0.0,0.03225806451612903,0.03225806451612903,0.7096774193548387,0.1774193548387097,0.054377034075556094,b
lanjut,0,1,5,0,10,0,52,10,77,0.3069800321498501,0.06493506493506493,0.0,0.12987012987012986,0.0,0.6753246753246753,0.12987012987012986,0.058819914325708614,b
buru,0,1,2,0,1,0,26,10,39,0.10213313727622143,0.05128205128205128,0.0,0.02564102564102564,0.0,0.6666666666666666,0.2564102564102564,0.06237756221865034,b
dirimu,2,1,1,0,1,0,76,8,86,0.3554964019883411,0.011627906976744186,0.0,0.011627906976744186,0.0,0.8837209302325582,0.09302325581395349,0.022305260981850837,b
built,4,1,1,0,1,1,28,2,33,0.06978889071722745,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.8484848484848485,0.06060606060606061,0.02870142711820431,b
profesional,1,1,0,0,1,1,21,5,28,0.042835351918065784,0.0,0.0,0.03571428571428571,0.03571428571428571,0.75,0.17857142857142858,0.03859441951550974,b
guest,0,1,5,0,8,0,50,10,73,0.28541720111052077,0.0684931506849315,0.0,0.1095890410958904,0.0,0.684931506849315,0.136986301369863,0.058016610794818825,b
available,0,1,7,0,3,2,185,42,239,1.1802746892426879,0.029288702928870293,0.0,0.012552301255230125,0.008368200836820083,0.7740585774058577,0.17573221757322174,0.03758900486979819,b
boobs,0,1,4,0,0,2,56,11,73,0.28541720111052077,0.0547945205479452,0.0,0.0,0.0273972602739726,0.7671232876712328,0.1506849315068493,0.044460760950447514,b
teaching,0,1,3,0,4,1,33,19,60,0.21533800023270044,0.05,0.0,0.06666666666666667,0.016666666666666666,0.55,0.31666666666666665,0.10162186936548415,b
happens,0,1,8,0,1,1,203,27,240,1.1856653970025202,0.03333333333333333,0.0,0.004166666666666667,0.004166666666666667,0.8458333333333333,0.1125,0.028430918102179858,b
feo,0,1,2,0,1,1,53,8,65,0.2422915390318621,0.03076923076923077,0.0,0.015384615384615385,0.015384615384615385,0.8153846153846154,0.12307692307692308,0.03225581451226611,b
siap2,1,1,7,0,3,0,21,8,39,0.10213313727622143,0.1794871794871795,0.0,0.07692307692307693,0.0,0.5384615384615384,0.20512820512820512,0.16301115029038066,b
maldito,0,1,2,0,10,1,33,17,63,0.23151012351219744,0.031746031746031744,0.0,0.15873015873015872,0.015873015873015872,0.5238095238095238,0.2698412698412698,0.09958881634472856,b
hours,1,1,3,0,0,2,376,62,443,2.2799790722484836,0.006772009029345372,0.0,0.0,0.004514672686230248,0.8487584650112867,0.1399548532731377,0.025600642157682957,b
spa,0,1,11,0,6,3,52,26,98,0.42018489510632906,0.11224489795918367,0.0,0.061224489795918366,0.030612244897959183,0.5306122448979592,0.2653061224489796,0.14137443915481576,b
semester,2,1,1,0,0,0,48,15,64,0.23690083127202977,0.015625,0.0,0.0,0.0,0.75,0.234375,0.03930685761499427,b
sb,0,1,2,0,1,54,11,20,88,0.36627781750800575,0.022727272727272728,0.0,0.011363636363636364,0.6136363636363636,0.125,0.22727272727272727,0.7038088835541639,a
dere,1,1,1,0,1,0,33,7,42,0.11830526055571844,0.023809523809523808,0.0,0.023809523809523808,0.0,0.7857142857142857,0.16666666666666666,0.034278110292494265,b
landed,2,1,1,0,0,0,18,6,25,0.02666322863856879,0.04,0.0,0.0,0.0,0.72,0.24,0.04872414254879469,b
film,0,1,15,1,25,0,468,92,601,3.131710898301992,0.024958402662229616,0.0016638935108153079,0.04159733777038269,0.0,0.778702163061564,0.15307820299500832,0.03491022806058851,b
pulsa,0,1,3,0,9,0,122,31,165,0.7813623150150953,0.01818181818181818,0.0,0.05454545454545454,0.0,0.7393939393939394,0.18787878787878787,0.03977192513696178,b
old,1,1,14,0,17,5,758,108,902,4.754313934011524,0.015521064301552107,0.0,0.018847006651884702,0.005543237250554324,0.8403547671840355,0.1197339246119734,0.027003131628377874,b
justru,0,1,2,0,4,0,18,3,27,0.03744464415823345,0.07407407407407407,0.0,0.14814814814814814,0.0,0.6666666666666666,0.1111111111111111,0.06241313691055818,b
git,0,1,3,0,0,1,36,10,50,0.16143092263437708,0.06,0.0,0.0,0.02,0.72,0.2,0.054407621143228856,b
ends,0,1,4,0,2,0,120,27,153,0.7166738218971074,0.026143790849673203,0.0,0.013071895424836602,0.0,0.7843137254901961,0.17647058823529413,0.03505659895077129,b
hahaaha,0,1,3,0,4,1,16,6,30,0.05361676743773045,0.1,0.0,0.13333333333333333,0.03333333333333333,0.5333333333333333,0.2,0.1285526466290155,b
podr,0,1,7,0,4,0,72,7,90,0.3770592330276704,0.07777777777777778,0.0,0.044444444444444446,0.0,0.8,0.07777777777777778,0.038947022517657574,b
posso,0,1,14,0,15,3,188,77,297,1.492935739312963,0.04713804713804714,0.0,0.050505050505050504,0.010101010101010102,0.632996632996633,0.25925925925925924,0.07085444203544787,b
comment,0,1,21,0,16,2,178,39,256,1.2719167211598374,0.08203125,0.0,0.0625,0.0078125,0.6953125,0.15234375,0.061214427633502655,b
anu,1,1,5,0,2,0,23,4,34,0.07517959847705978,0.14705882352941177,0.0,0.058823529411764705,0.0,0.6764705882352942,0.11764705882352941,0.08356689078682605,b
speed,3,1,7,0,1,0,29,12,49,0.15604021487454475,0.14285714285714285,0.0,0.02040816326530612,0.0,0.5918367346938775,0.24489795918367346,0.11974305009821093,b
palm,0,1,7,0,2,0,17,11,37,0.09135172175655677,0.1891891891891892,0.0,0.05405405405405406,0.0,0.4594594594594595,0.2972972972972973,0.22944480291695948,b
passado,2,1,5,0,2,0,58,19,84,0.34471498646867643,0.05952380952380952,0.0,0.023809523809523808,0.0,0.6904761904761905,0.2261904761904762,0.05822103121074138,b
ot,0,1,1,1,0,66,21,25,114,0.5064362192636463,0.008771929824561403,0.008771929824561403,0.0,0.5789473684210527,0.18421052631578946,0.21929824561403508,0.6274229496837933,a
la democracia,0,2,1,16,0,0,24,1,42,0.11830526055571844,0.023809523809523808,0.38095238095238093,0.0,0.0,0.5714285714285714,0.023809523809523808,0.0790359482650453,b
bike,1,1,4,0,1,0,75,20,100,0.4309663106259937,0.04,0.0,0.01,0.0,0.75,0.2,0.04263230783156109,b
amanh,1,1,13,0,56,2,243,141,455,2.3446675653664717,0.02857142857142857,0.0,0.12307692307692308,0.004395604395604396,0.5340659340659341,0.3098901098901099,0.09460030718544574,b
tolol,0,1,1,0,0,3,19,3,26,0.03205393639840112,0.038461538461538464,0.0,0.0,0.11538461538461539,0.7307692307692307,0.11538461538461539,0.057772086926837427,b
cumplea,0,1,3,0,0,0,39,5,47,0.1452587993548801,0.06382978723404255,0.0,0.0,0.0,0.8297872340425532,0.10638297872340426,0.03378890623661271,b
professor,0,1,5,0,1,0,18,11,35,0.08057030623689211,0.14285714285714285,0.0,0.02857142857142857,0.0,0.5142857142857142,0.3142857142857143,0.1625088014424012,b
historias,0,1,1,0,15,0,10,2,28,0.042835351918065784,0.03571428571428571,0.0,0.5357142857142857,0.0,0.35714285714285715,0.07142857142857142,0.15667251994500722,b
alah,0,1,6,0,5,0,15,8,34,0.07517959847705978,0.17647058823529413,0.0,0.14705882352941177,0.0,0.4411764705882353,0.23529411764705882,0.22369695578512117,b
evening,2,1,3,0,1,0,104,12,120,0.5387804658226404,0.025,0.0,0.008333333333333333,0.0,0.8666666666666667,0.1,0.02510633302128342,b
unos,1,1,1,0,2,0,129,23,155,0.727455237416772,0.0064516129032258064,0.0,0.012903225806451613,0.0,0.832258064516129,0.14838709677419354,0.026832837026894263,b
despues,0,1,5,0,23,1,104,25,158,0.743627360696269,0.03164556962025317,0.0,0.14556962025316456,0.006329113924050633,0.6582278481012658,0.15822784810126583,0.05588389047860902,b
phew,0,1,3,0,3,0,5,18,29,0.048226059677898114,0.10344827586206896,0.0,0.10344827586206896,0.0,0.1724137931034483,0.6206896551724138,0.417813011174076,a
haz,0,1,4,0,5,1,30,7,47,0.1452587993548801,0.0851063829787234,0.0,0.10638297872340426,0.02127659574468085,0.6382978723404256,0.14893617021276595,0.07834426840360433,b
suara,0,1,9,0,4,0,73,17,103,0.44713843390549074,0.08737864077669903,0.0,0.038834951456310676,0.0,0.7087378640776699,0.1650485436893204,0.0591522100791099,b
getting ready,2,2,1,32,0,0,33,7,73,0.28541720111052077,0.0136986301369863,0.4383561643835616,0.0,0.0,0.4520547945205479,0.0958904109589041,0.11236305247106985,b
wvht,0,1,0,0,0,43,0,0,43,0.12369596831555077,0.0,0.0,0.0,1.0,0.0,0.0,0.8692953424693712,g
fitness,0,1,11,0,3,1,42,44,101,0.4363570183858261,0.10891089108910891,0.0,0.0297029702970297,0.009900990099009901,0.4158415841584158,0.43564356435643564,0.21371992767869846,b
wkwkw,0,1,8,0,16,3,92,26,145,0.6735481598184486,0.05517241379310345,0.0,0.1103448275862069,0.020689655172413793,0.6344827586206897,0.1793103448275862,0.07093330648416944,b
ira,0,1,6,0,1,1,26,5,39,0.10213313727622143,0.15384615384615385,0.0,0.02564102564102564,0.02564102564102564,0.6666666666666666,0.1282051282051282,0.0956547299863832,b
top 10,0,2,21,0,0,2,20,18,61,0.22072870799253277,0.3442622950819672,0.0,0.0,0.03278688524590164,0.32786885245901637,0.29508196721311475,0.5886798098187869,a
love,0,1,332,4,373,224,5043,1405,7381,39.680709509965205,0.04498035496545184,0.0005419319875355643,0.05053515783769137,0.0303481913019916,0.6832407532854626,0.19035361062186695,0.05897669282334208,b
pitt,0,1,11,0,5,5,9,4,34,0.07517959847705978,0.3235294117647059,0.0,0.14705882352941177,0.14705882352941177,0.2647058823529412,0.11764705882352941,0.6035709798289938,a
flamengo,0,1,15,0,1,2,10,11,39,0.10213313727622143,0.38461538461538464,0.0,0.02564102564102564,0.05128205128205128,0.2564102564102564,0.28205128205128205,0.640297997994789,a
tool,1,1,3,0,0,0,39,10,52,0.17221233815404174,0.057692307692307696,0.0,0.0,0.0,0.75,0.19230769230769232,0.04585516915709988,b
djs,0,1,15,0,1,0,7,5,28,0.042835351918065784,0.5357142857142857,0.0,0.03571428571428571,0.0,0.25,0.17857142857142858,0.7438565840074343,a
power,0,1,14,0,9,2,227,79,331,1.6762198031472624,0.04229607250755287,0.0,0.027190332326283987,0.006042296072507553,0.6858006042296072,0.23867069486404835,0.056206624327096645,b
city,0,1,28,0,7,3,264,122,424,2.177555624811669,0.0660377358490566,0.0,0.01650943396226415,0.007075471698113208,0.6226415094339622,0.28773584905660377,0.08089109221449023,b
bwa,3,1,2,0,0,0,24,1,27,0.03744464415823345,0.07407407407407407,0.0,0.0,0.0,0.8888888888888888,0.037037037037037035,0.027750431611088512,b
nemenin,1,1,4,0,2,0,34,3,43,0.12369596831555077,0.09302325581395349,0.0,0.046511627906976744,0.0,0.7906976744186046,0.06976744186046512,0.04279475877186405,b
falo,1,1,3,0,2,0,92,50,147,0.6843295753381133,0.02040816326530612,0.0,0.013605442176870748,0.0,0.6258503401360545,0.3401360544217687,0.06693231590344341,b
timo,1,1,1,0,0,1,61,25,88,0.36627781750800575,0.011363636363636364,0.0,0.0,0.011363636363636364,0.6931818181818182,0.2840909090909091,0.05019710674663371,b
inteiro,0,1,0,0,0,2,32,13,47,0.1452587993548801,0.0,0.0,0.0,0.0425531914893617,0.6808510638297872,0.2765957446808511,0.05375461771713175,b
waktunya,0,1,5,0,7,0,30,8,50,0.16143092263437708,0.1,0.0,0.14,0.0,0.6,0.16,0.09147072747325238,b
batuk,0,1,2,0,2,0,21,6,31,0.05900747519756278,0.06451612903225806,0.0,0.06451612903225806,0.0,0.6774193548387096,0.1935483870967742,0.060840956245420796,b
beloved,0,1,3,0,0,0,25,2,30,0.05361676743773045,0.1,0.0,0.0,0.0,0.8333333333333334,0.06666666666666667,0.038144612339403715,b
lagii,2,1,1,0,0,0,35,6,42,0.11830526055571844,0.023809523809523808,0.0,0.0,0.0,0.8333333333333334,0.14285714285714285,0.028738771093402237,b
bitch,0,1,38,0,32,20,652,275,1017,5.374245326392242,0.03736479842674533,0.0,0.03146509341199607,0.01966568338249754,0.6411012782694199,0.2704031465093412,0.06817779861353432,b
favorites,1,1,1,0,0,1,27,9,38,0.0967424295163891,0.02631578947368421,0.0,0.0,0.02631578947368421,0.7105263157894737,0.23684210526315788,0.05061987910989796,b
arms,3,1,1,0,0,0,34,7,42,0.11830526055571844,0.023809523809523808,0.0,0.0,0.0,0.8095238095238095,0.16666666666666666,0.03165701120761054,b
gettin,0,1,7,0,29,3,235,58,332,1.6816105109070947,0.02108433734939759,0.0,0.08734939759036145,0.009036144578313253,0.7078313253012049,0.1746987951807229,0.045575042409658754,b
ka,0,1,25,1,27,5,896,166,1120,5.929488225654973,0.022321428571428572,0.0008928571428571428,0.024107142857142858,0.004464285714285714,0.8,0.14821428571428572,0.0323813020811675,b
huge,0,1,5,0,18,29,180,29,261,1.2988702599589992,0.019157088122605363,0.0,0.06896551724137931,0.1111111111111111,0.6896551724137931,0.1111111111111111,0.06033083780858127,b
seriously,3,1,11,0,31,2,105,62,211,1.0293348719673825,0.052132701421800945,0.0,0.14691943127962084,0.009478672985781991,0.4976303317535545,0.2938388625592417,0.11902421386168953,b
boa tarde,0,2,16,127,0,2,47,111,303,1.525279985871957,0.052805280528052806,0.41914191419141916,0.0,0.006600660066006601,0.1551155115511551,0.36633663366336633,0.32833594002172845,b
telor,1,1,1,0,1,0,29,2,33,0.06978889071722745,0.030303030303030304,0.0,0.030303030303030304,0.0,0.8787878787878788,0.06060606060606061,0.024033937995583073,b
cable,0,1,7,0,4,1,58,15,85,0.35010569422850873,0.08235294117647059,0.0,0.047058823529411764,0.011764705882352941,0.6823529411764706,0.17647058823529413,0.06589833815453432,b
one time,1,2,3,8,0,0,32,7,50,0.16143092263437708,0.06,0.16,0.0,0.0,0.64,0.14,0.08387609176596994,b
fiz,0,1,6,0,32,0,111,52,201,0.9754277943690592,0.029850746268656716,0.0,0.15920398009950248,0.0,0.5522388059701493,0.25870646766169153,0.08522185094776899,b
rawr,1,1,3,0,2,1,9,12,27,0.03744464415823345,0.1111111111111111,0.0,0.07407407407407407,0.037037037037037035,0.3333333333333333,0.4444444444444444,0.29014427758988837,b
vampiro,0,1,5,0,0,0,18,4,27,0.03744464415823345,0.18518518518518517,0.0,0.0,0.0,0.6666666666666666,0.14814814814814814,0.10429276559381717,b
betul,0,1,4,0,14,1,80,12,111,0.4902640959841494,0.036036036036036036,0.0,0.12612612612612611,0.009009009009009009,0.7207207207207207,0.10810810810810811,0.044482806465520316,b
think,0,1,35,0,96,11,3369,402,3913,20.985734998866675,0.008944543828264758,0.0,0.024533605928954767,0.002811142346026067,0.8609762330692563,0.10273447482749809,0.024059891004740073,b
galau,0,1,18,0,25,8,248,34,333,1.687001218666927,0.05405405405405406,0.0,0.07507507507507508,0.024024024024024024,0.7447447447447447,0.1021021021021021,0.04584126729141724,b
welp,2,1,3,0,9,0,11,9,32,0.06439818295739512,0.09375,0.0,0.28125,0.0,0.34375,0.28125,0.22648123098199963,b
bl,0,1,7,0,1,8,25,36,77,0.3069800321498501,0.09090909090909091,0.0,0.012987012987012988,0.1038961038961039,0.3246753246753247,0.4675324675324675,0.31904613337025706,b
bird,3,1,3,0,0,0,31,8,42,0.11830526055571844,0.07142857142857142,0.0,0.0,0.0,0.7380952380952381,0.19047619047619047,0.05070782223744334,b
mientras,0,1,9,0,19,0,75,15,118,0.5279990503029757,0.07627118644067797,0.0,0.16101694915254236,0.0,0.635593220338983,0.1271186440677966,0.07113684857176115,b
boi,0,1,7,0,1,4,62,27,101,0.4363570183858261,0.06930693069306931,0.0,0.009900990099009901,0.039603960396039604,0.6138613861386139,0.26732673267326734,0.09055588116066848,b
asem,1,1,2,0,4,0,19,2,27,0.03744464415823345,0.07407407407407407,0.0,0.14814814814814814,0.0,0.7037037037037037,0.07407407407407407,0.053459886780684265,b
webcam,2,1,2,0,1,0,18,7,28,0.042835351918065784,0.07142857142857142,0.0,0.03571428571428571,0.0,0.6428571428571429,0.25,0.0737430690138294,b
chicago bears,0,2,56,3,0,0,7,21,87,0.3608871097481734,0.6436781609195402,0.034482758620689655,0.0,0.0,0.08045977011494253,0.2413793103448276,0.9216102762395156,g
en la vida,0,3,0,5,0,1,32,5,43,0.12369596831555077,0.0,0.11627906976744186,0.0,0.023255813953488372,0.7441860465116279,0.11627906976744186,0.07362271085636034,b
amber,0,1,6,0,2,2,15,6,31,0.05900747519756278,0.1935483870967742,0.0,0.06451612903225806,0.06451612903225806,0.4838709677419355,0.1935483870967742,0.2349362242235323,b
bali,0,1,36,0,3,4,80,25,148,0.6897202830979456,0.24324324324324326,0.0,0.02027027027027027,0.02702702702702703,0.5405405405405406,0.16891891891891891,0.21692255839285352,b
telling,0,1,1,0,4,1,162,20,188,0.905348593491239,0.005319148936170213,0.0,0.02127659574468085,0.005319148936170213,0.8617021276595744,0.10638297872340426,0.023843349107881013,b
corpo,1,1,2,0,1,0,54,16,73,0.28541720111052077,0.0273972602739726,0.0,0.0136986301369863,0.0,0.7397260273972602,0.2191780821917808,0.04237243192963019,b
stone,2,1,2,0,0,0,11,13,26,0.03205393639840112,0.07692307692307693,0.0,0.0,0.0,0.4230769230769231,0.5,0.18804577184376345,b
nahuel,0,1,7,0,1,1,0,17,26,0.03205393639840112,0.2692307692307692,0.0,0.038461538461538464,0.038461538461538464,0.0,0.6538461538461539,0.7417947661478668,a
hurry up,3,2,1,3,0,1,18,5,28,0.042835351918065784,0.03571428571428571,0.10714285714285714,0.0,0.03571428571428571,0.6428571428571429,0.17857142857142858,0.08463459149284769,b
cheap,0,1,4,0,5,3,89,31,132,0.6034689589406284,0.030303030303030304,0.0,0.03787878787878788,0.022727272727272728,0.6742424242424242,0.23484848484848486,0.05777947079201692,b
mk,0,1,1,0,1,7,20,11,40,0.10752384503605378,0.025,0.0,0.025,0.175,0.5,0.275,0.15692287646885397,b
jon,0,1,13,0,4,0,13,8,38,0.0967424295163891,0.34210526315789475,0.0,0.10526315789473684,0.0,0.34210526315789475,0.21052631578947367,0.47641051034469345,a
body,0,1,17,2,4,3,309,93,428,2.1991184558509986,0.0397196261682243,0.004672897196261682,0.009345794392523364,0.007009345794392523,0.7219626168224299,0.21728971962616822,0.04830031414037955,b
fridge,0,1,3,0,0,0,50,12,65,0.2422915390318621,0.046153846153846156,0.0,0.0,0.0,0.7692307692307693,0.18461538461538463,0.040564139010713166,b
ato,1,1,2,0,11,1,131,18,163,0.7705808994954306,0.012269938650306749,0.0,0.06748466257668712,0.006134969325153374,0.803680981595092,0.11042944785276074,0.029921646028782813,b
roses,0,1,7,0,3,1,19,14,44,0.1290866760753831,0.1590909090909091,0.0,0.06818181818181818,0.022727272727272728,0.4318181818181818,0.3181818181818182,0.23653531536726521,b
24 01,0,2,1,0,0,0,0,32,33,0.06978889071722745,0.030303030303030304,0.0,0.0,0.0,0.0,0.9696969696969697,0.573955643927527,a
bukannya,0,1,6,0,16,0,71,11,104,0.45252914166532304,0.057692307692307696,0.0,0.15384615384615385,0.0,0.6826923076923077,0.10576923076923077,0.05465580527945785,b
gin,0,1,7,0,0,0,42,6,55,0.18838446143353876,0.12727272727272726,0.0,0.0,0.0,0.7636363636363637,0.10909090909090909,0.05621297962342482,b
broken,1,1,8,0,7,0,121,36,172,0.8190972693339217,0.046511627906976744,0.0,0.040697674418604654,0.0,0.7034883720930233,0.20930232558139536,0.05186746426874585,b
percuma,0,1,8,0,4,0,18,8,38,0.0967424295163891,0.21052631578947367,0.0,0.10526315789473684,0.0,0.47368421052631576,0.21052631578947367,0.227201112539151,b
boutta,0,1,2,0,3,0,16,8,29,0.048226059677898114,0.06896551724137931,0.0,0.10344827586206896,0.0,0.5517241379310345,0.27586206896551724,0.10225064049646897,b
return,2,1,4,0,0,1,97,10,112,0.4956548037439817,0.03571428571428571,0.0,0.0,0.008928571428571428,0.8660714285714286,0.08928571428571429,0.026777386673602722,b
mario,0,1,20,0,3,1,21,11,56,0.1937751691933711,0.35714285714285715,0.0,0.05357142857142857,0.017857142857142856,0.375,0.19642857142857142,0.4727074754268366,a
phil,0,1,15,0,1,0,7,12,35,0.08057030623689211,0.42857142857142855,0.0,0.02857142857142857,0.0,0.2,0.34285714285714286,0.7040691866330888,a
ellas,1,1,1,0,3,0,31,3,38,0.0967424295163891,0.02631578947368421,0.0,0.07894736842105263,0.0,0.8157894736842105,0.07894736842105263,0.029440240929095352,b
nntn,1,1,4,0,11,0,119,20,154,0.7220645296569397,0.025974025974025976,0.0,0.07142857142857142,0.0,0.7727272727272727,0.12987012987012986,0.03521829912932784,b
maria,0,1,37,0,4,0,31,27,99,0.42557560286616136,0.37373737373737376,0.0,0.04040404040404041,0.0,0.31313131313131315,0.2727272727272727,0.5480215621244572,a
todd collins,0,2,75,4,0,1,8,19,107,0.46870126494482006,0.7009345794392523,0.037383177570093455,0.0,0.009345794392523364,0.07476635514018691,0.17757009345794392,0.9371781290917344,g
wear,2,1,1,0,3,1,178,31,214,1.0455069952468796,0.004672897196261682,0.0,0.014018691588785047,0.004672897196261682,0.8317757009345794,0.14485981308411214,0.026920915220758023,b
mira,0,1,21,0,26,1,75,20,143,0.662766744298784,0.14685314685314685,0.0,0.18181818181818182,0.006993006993006993,0.5244755244755245,0.13986013986013987,0.14608641380053627,b
gbu,0,1,18,0,1,31,3,14,67,0.2530729545515268,0.26865671641791045,0.0,0.014925373134328358,0.4626865671641791,0.04477611940298507,0.208955223880597,0.852780133020865,g
sedang,3,1,3,0,6,0,38,5,52,0.17221233815404174,0.057692307692307696,0.0,0.11538461538461539,0.0,0.7307692307692307,0.09615384615384616,0.04581722512225472,b
bears win,0,2,1,20,0,1,7,3,32,0.06439818295739512,0.03125,0.625,0.0,0.03125,0.21875,0.09375,0.2230826862610204,b
wiki,1,1,4,0,1,0,12,19,36,0.08596101399672444,0.1111111111111111,0.0,0.027777777777777776,0.0,0.3333333333333333,0.5277777777777778,0.2811096146441744,b
americano,0,1,6,0,0,0,33,1,40,0.10752384503605378,0.15,0.0,0.0,0.0,0.825,0.025,0.04770310896041838,b
stay,0,1,15,0,72,5,555,112,759,3.9834427243555006,0.019762845849802372,0.0,0.09486166007905138,0.006587615283267457,0.7312252964426877,0.14756258234519104,0.040719000575273105,b
acha,0,1,4,0,7,0,135,50,196,0.9484742555698976,0.02040816326530612,0.0,0.03571428571428571,0.0,0.6887755102040817,0.25510204081632654,0.05033586040116572,b
suram,0,1,3,0,1,0,18,5,27,0.03744464415823345,0.1111111111111111,0.0,0.037037037037037035,0.0,0.6666666666666666,0.18518518518518517,0.07721153026264418,b
bet,0,1,12,0,18,25,392,66,513,2.6573286154367466,0.023391812865497075,0.0,0.03508771929824561,0.04873294346978557,0.7641325536062378,0.1286549707602339,0.04068775306469193,b
hablando,1,1,1,0,3,0,57,10,71,0.2746357855908561,0.014084507042253521,0.0,0.04225352112676056,0.0,0.8028169014084507,0.14084507042253522,0.03042058592890739,b
audio,0,1,6,0,40,2,52,39,139,0.6412039132594547,0.04316546762589928,0.0,0.28776978417266186,0.014388489208633094,0.37410071942446044,0.2805755395683453,0.1749966906634027,b
behind,0,1,3,0,6,2,252,28,291,1.460591492753969,0.010309278350515464,0.0,0.020618556701030927,0.006872852233676976,0.865979381443299,0.09621993127147767,0.02395443648437216,b
hoo,1,1,2,0,4,1,31,9,47,0.1452587993548801,0.0425531914893617,0.0,0.0851063829787234,0.02127659574468085,0.6595744680851063,0.19148936170212766,0.061999854072442885,b
aproveitar,3,1,1,0,1,0,19,7,28,0.042835351918065784,0.03571428571428571,0.0,0.03571428571428571,0.0,0.6785714285714286,0.25,0.055589238099644264,b
pensamento,0,1,2,0,0,1,21,9,33,0.06978889071722745,0.06060606060606061,0.0,0.0,0.030303030303030304,0.6363636363636364,0.2727272727272727,0.07904392286422793,b
smiling,0,1,2,0,4,0,57,13,76,0.30158932439001773,0.02631578947368421,0.0,0.05263157894736842,0.0,0.75,0.17105263157894737,0.03926375147294723,b
your dreams,0,2,1,3,0,0,30,6,40,0.10752384503605378,0.025,0.075,0.0,0.0,0.75,0.15,0.05261507663981414,b
waitin,1,1,1,0,4,0,39,10,54,0.18299375367370643,0.018518518518518517,0.0,0.07407407407407407,0.0,0.7222222222222222,0.18518518518518517,0.04218494209528935,b
estas,0,1,11,1,19,0,301,94,426,2.188337040331334,0.025821596244131457,0.002347417840375587,0.04460093896713615,0.0,0.7065727699530516,0.22065727699530516,0.04718090719740447,b
sighs,3,1,4,0,1,1,15,4,25,0.02666322863856879,0.16,0.0,0.04,0.04,0.6,0.16,0.13067485930804557,b
partido,1,1,4,0,2,0,222,42,270,1.3473866297974901,0.014814814814814815,0.0,0.007407407407407408,0.0,0.8222222222222222,0.15555555555555556,0.028927531914922373,b
wait,0,1,38,0,44,9,836,171,1098,5.8108926549386615,0.03460837887067395,0.0,0.04007285974499089,0.00819672131147541,0.761384335154827,0.1557377049180328,0.03956954138885762,b
wanna,0,1,27,1,34,5,1252,252,1571,8.360697425339355,0.01718650541056652,0.0006365372374283895,0.021642266072565246,0.003182686187141948,0.7969446212603437,0.16040738383195416,0.03216847130533366,b
odio,0,1,8,0,40,7,69,35,159,0.7490180684561013,0.050314465408805034,0.0,0.25157232704402516,0.0440251572327044,0.4339622641509434,0.22012578616352202,0.15264915585612052,b
chill,0,1,5,2,11,0,176,48,242,1.196446812522185,0.02066115702479339,0.008264462809917356,0.045454545454545456,0.0,0.7272727272727273,0.19834710743801653,0.04214478383794938,b
already,0,1,15,1,20,4,830,116,986,5.20713338583744,0.015212981744421906,0.0010141987829614604,0.02028397565922921,0.004056795131845842,0.8417849898580122,0.11764705882352941,0.02669071339992219,b
pillow,3,1,1,0,1,1,24,4,31,0.05900747519756278,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.7741935483870968,0.12903225806451613,0.03915629764337757,b
gina,1,1,2,0,2,0,39,6,49,0.15604021487454475,0.04081632653061224,0.0,0.04081632653061224,0.0,0.7959183673469388,0.12244897959183673,0.03457031743990672,b
milk,0,1,7,0,5,0,91,34,137,0.63042249773979,0.051094890510948905,0.0,0.0364963503649635,0.0,0.6642335766423357,0.24817518248175183,0.062469825031333935,b
wifey,1,1,1,0,0,0,23,8,32,0.06439818295739512,0.03125,0.0,0.0,0.0,0.71875,0.25,0.047440429304431805,b
tuyo,0,1,1,1,0,0,46,6,54,0.18299375367370643,0.018518518518518517,0.018518518518518517,0.0,0.0,0.8518518518518519,0.1111111111111111,0.02572315464531067,b
