,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
1129,donald,0,1,3,0,0,0,1,0,4,-0.09950463006857185,0.75,0.0,0.0,0.0,0.25,0.0,0.8449588489004364,g
1132,tweets,0,1,1,0,0,0,2,0,3,-0.16512082612521867,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.061188566395907265,b
1134,democrats,0,1,8,0,6,0,1,1,16,0.6878897226111899,0.5,0.0,0.375,0.0,0.0625,0.0625,0.8738607976339405,g
1135,scarface theme,0,2,1,9,0,0,4,0,14,0.5566573304978962,0.07142857142857142,0.6428571428571429,0.0,0.0,0.2857142857142857,0.0,0.15669277177091018,b
1137,aldo,0,1,3,0,0,0,0,0,3,-0.16512082612521867,1.0,0.0,0.0,0.0,0.0,0.0,0.9837785997554575,g
1139,nice,0,1,1,0,3,0,6,3,13,0.4910411344412494,0.07692307692307693,0.0,0.23076923076923078,0.0,0.46153846153846156,0.23076923076923078,0.07261073079885388,b
1141,ukraine,0,1,6,0,2,0,0,0,8,0.16296015415801537,0.75,0.0,0.25,0.0,0.0,0.0,0.96480319884527,g
1143,together,0,1,1,0,0,0,8,0,9,0.2285763502146622,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.007217100845449201,b
1150,australia,0,1,6,2,2,0,3,6,19,0.8847383107811303,0.3157894736842105,0.10526315789473684,0.10526315789473684,0.0,0.15789473684210525,0.3157894736842105,0.5881796842070779,a
1151,the house republicans,0,3,3,0,0,0,1,1,5,-0.033888434011925046,0.6,0.0,0.0,0.0,0.2,0.2,0.6218286418021957,a
